old_date,DAY OF THE WEEK,business_unit,old_revenue,VOLUME,SPEND PER PERSON,date,revenue
24/02/2025,Monday,Activities,0.00,0,0,2025-02-24,0.00
24/02/2025,Monday,Juntos Products,0.00,0,0,2025-02-24,0.00
24/03/2025,Monday,Juntos house,0.00,0,0,2025-03-24,0.00
24/03/2025,Monday,Juntos boutique,0.00,0,0,2025-03-24,0.00
24/03/2025,Monday,Picadeli,"3,850.00",213,18.08,2025-03-24,3850.00
24/03/2025,Monday,Juntos farm shop,0.00,0,0,2025-03-24,0.00
24/03/2025,Monday,Tasting place,0.00,0,0,2025-03-24,0.00
24/03/2025,Monday,Distribution b2b,379.66,7,54.24,2025-03-24,379.66
24/03/2025,Monday,Activities,0.00,0,0,2025-03-24,0.00
24/03/2025,Monday,Juntos Products,73.00,0,0,2025-03-24,73.00
24/04/2025,Thursday,Juntos house,"5,687.00",77,73.86,2025-04-24,5687.00
24/04/2025,Thursday,Juntos boutique,141.80,3,47.27,2025-04-24,141.80
24/04/2025,Thursday,Picadeli,"2,243.00",133,16.86,2025-04-24,2243.00
24/04/2025,Thursday,Juntos farm shop,450.13,22,20.46,2025-04-24,450.13
24/04/2025,Thursday,Tasting place,358.80,31,11.57,2025-04-24,358.80
24/04/2025,Thursday,Distribution b2b,679.80,10,67.98,2025-04-24,679.80
24/04/2025,Thursday,Activities,231.00,0,0,2025-04-24,231.00
24/04/2025,Thursday,Juntos Products,517.91,0,0,2025-04-24,517.91
24/05/2025,Saturday,Juntos house,"7,443.62",82,90.78,2025-05-24,7443.62
24/05/2025,Saturday,Juntos boutique,961.00,19,50.58,2025-05-24,961.00
24/05/2025,Saturday,Picadeli,"2,456.40",108,22.74,2025-05-24,2456.40
24/05/2025,Saturday,Juntos farm shop,931.68,39,23.89,2025-05-24,931.68
24/05/2025,Saturday,Tasting place,"1,608.00",80,20.1,2025-05-24,1608.00
24/05/2025,Saturday,Distribution b2b,0.00,0,0,2025-05-24,0.00
24/05/2025,Saturday,Activities,0.00,0,0,2025-05-24,0.00
24/05/2025,Saturday,Juntos Products,243.00,0,0,2025-05-24,243.00
24/06/2025,Tuesday,Juntos house,"7,979.30",84,94.99,2025-06-24,7979.30
24/06/2025,Tuesday,Juntos boutique,879.00,6,146.5,2025-06-24,879.00
24/06/2025,Tuesday,Picadeli,"3,766.45",188,20.03,2025-06-24,3766.45
24/06/2025,Tuesday,Juntos farm shop,"1,669.35",66,25.29,2025-06-24,1669.35
24/06/2025,Tuesday,Tasting place,"1,664.80",52,32.02,2025-06-24,1664.80
24/06/2025,Tuesday,Distribution b2b,"1,787.70",11,162.52,2025-06-24,1787.70
24/06/2025,Tuesday,Activities,0.00,0,0,2025-06-24,0.00
24/06/2025,Tuesday,Juntos Products,236.00,0,0,2025-06-24,236.00
24/07/2025,Thursday,Juntos house,"5,612.00",61,92,2025-07-24,5612.00
24/07/2025,Thursday,Juntos boutique,342.50,7,48.93,2025-07-24,342.50
24/07/2025,Thursday,Picadeli,"4,182.60",193,21.67,2025-07-24,4182.60
24/07/2025,Thursday,Juntos farm shop,"1,607.67",63,25.52,2025-07-24,1607.67
24/07/2025,Thursday,Tasting place,870.00,12,72.5,2025-07-24,870.00
24/07/2025,Thursday,Distribution b2b,"2,438.72",18,135.48,2025-07-24,2438.72
24/07/2025,Thursday,Activities,0.00,0,0,2025-07-24,0.00
24/07/2025,Thursday,Juntos Products,0.00,0,0,2025-07-24,0.00
24/08/2025,Sunday,Juntos house,"11,444.50",116,98.66,2025-08-24,11444.50
24/08/2025,Sunday,Juntos boutique,857.00,11,77.91,2025-08-24,857.00
24/08/2025,Sunday,Picadeli,0.00,0,0,2025-08-24,0.00
24/08/2025,Sunday,Juntos farm shop,0.00,0,0,2025-08-24,0.00
24/08/2025,Sunday,Tasting place,0.00,0,0,2025-08-24,0.00
24/08/2025,Sunday,Distribution b2b,0.00,0,0,2025-08-24,0.00
24/08/2025,Sunday,Activities,0.00,0,0,2025-08-24,0.00
24/08/2025,Sunday,Juntos Products,0.00,0,0,2025-08-24,0.00
24/09/2025,Wednesday,Juntos house,"4,438.09",61,72.76,2025-09-24,4438.09
24/09/2025,Wednesday,Juntos boutique,863.50,8,107.94,2025-09-24,863.50
24/09/2025,Wednesday,Picadeli,"3,734.67",193,19.35,2025-09-24,3734.67
24/09/2025,Wednesday,Juntos farm shop,929.07,41,22.66,2025-09-24,929.07
24/09/2025,Wednesday,Tasting place,0.00,0,0,2025-09-24,0.00
24/09/2025,Wednesday,Distribution b2b,"1,135.00",14,81.07,2025-09-24,1135.00
24/09/2025,Wednesday,Activities,0.00,0,0,2025-09-24,0.00
24/09/2025,Wednesday,Juntos Products,115.71,0,0,2025-09-24,115.71
24/10/2025,Friday,Juntos house,"6,851.10",71,96.49,2025-10-24,6851.10
24/10/2025,Friday,Juntos boutique,627.00,5,125.4,2025-10-24,627.00
24/10/2025,Friday,Picadeli,"3,650.70",216,16.9,2025-10-24,3650.70
24/10/2025,Friday,Juntos farm shop,643.68,28,22.99,2025-10-24,643.68
24/10/2025,Friday,Tasting place,656.48,34,19.31,2025-10-24,656.48
24/10/2025,Friday,Distribution b2b,"1,726.00",13,132.77,2025-10-24,1726.00
24/10/2025,Friday,Activities,0.00,0,0,2025-10-24,0.00
24/10/2025,Friday,Juntos Products,14.40,0,0,2025-10-24,14.40
24/11/2025,Monday,Juntos house,0.00,0,0,2025-11-24,0.00
24/11/2025,Monday,Juntos boutique,0.00,0,0,2025-11-24,0.00
24/11/2025,Monday,Picadeli,"3,243.27",188,17.25,2025-11-24,3243.27
24/11/2025,Monday,Juntos farm shop,520.00,22,23.64,2025-11-24,520.00
24/11/2025,Monday,Tasting place,0.00,0,0,2025-11-24,0.00
24/11/2025,Monday,Distribution b2b,372.00,5,74.4,2025-11-24,372.00
24/11/2025,Monday,Activities,0.00,0,0,2025-11-24,0.00
24/11/2025,Monday,Juntos Products,22.00,0,0,2025-11-24,22.00
24/12/2025,Wednesday,Juntos house,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Juntos boutique,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Picadeli,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Juntos farm shop,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Tasting place,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Distribution b2b,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Activities,0.00,0,0,2025-12-24,0.00
24/12/2025,Wednesday,Juntos Products,0.00,0,0,2025-12-24,0.00
25/01/2025,Saturday,Juntos house,"5,536.11",82,67.51,2025-01-25,5536.11
25/01/2025,Saturday,Juntos boutique,413.88,4,103.47,2025-01-25,413.88
25/01/2025,Saturday,Picadeli,"1,704.01",93,18.32,2025-01-25,1704.01
25/01/2025,Saturday,Juntos farm shop,"1,500.36",75,20,2025-01-25,1500.36
25/01/2025,Saturday,Tasting place,"5,132.36",123,41.73,2025-01-25,5132.36
25/01/2025,Saturday,Distribution b2b,0.00,0,0,2025-01-25,0.00
25/01/2025,Saturday,Activities,225.00,0,0,2025-01-25,225.00
25/01/2025,Saturday,Juntos Products,0.00,0,0,2025-01-25,0.00
25/02/2025,Tuesday,Juntos house,0.00,0,0,2025-02-25,0.00
25/02/2025,Tuesday,Juntos boutique,0.00,0,0,2025-02-25,0.00
25/02/2025,Tuesday,Picadeli,"2,191.00",148,14.8,2025-02-25,2191.00
25/02/2025,Tuesday,Juntos farm shop,257.00,20,12.85,2025-02-25,257.00
25/02/2025,Tuesday,Tasting place,272.60,23,11.85,2025-02-25,272.60
25/02/2025,Tuesday,Distribution b2b,399.92,7,57.13,2025-02-25,399.92
25/02/2025,Tuesday,Activities,0.00,0,0,2025-02-25,0.00
25/02/2025,Tuesday,Juntos Products,449.60,0,0,2025-02-25,449.60
25/03/2025,Tuesday,Juntos house,0.00,0,0,2025-03-25,0.00
25/03/2025,Tuesday,Juntos boutique,0.00,0,0,2025-03-25,0.00
25/03/2025,Tuesday,Picadeli,"2,727.00",164,16.63,2025-03-25,2727.00
25/03/2025,Tuesday,Juntos farm shop,248.65,18,13.81,2025-03-25,248.65
25/03/2025,Tuesday,Tasting place,369.80,34,10.88,2025-03-25,369.80
25/03/2025,Tuesday,Distribution b2b,703.59,7,100.51,2025-03-25,703.59
25/03/2025,Tuesday,Activities,0.00,0,0,2025-03-25,0.00
25/03/2025,Tuesday,Juntos Products,48.60,0,0,2025-03-25,48.60
25/04/2025,Friday,Juntos house,"7,737.00",108,71.64,2025-04-25,7737.00
25/04/2025,Friday,Juntos boutique,785.10,13,60.39,2025-04-25,785.10
25/04/2025,Friday,Picadeli,"2,666.00",147,18.14,2025-04-25,2666.00
25/04/2025,Friday,Juntos farm shop,491.73,27,18.21,2025-04-25,491.73
25/04/2025,Friday,Tasting place,727.90,31,23.48,2025-04-25,727.90
25/04/2025,Friday,Distribution b2b,"1,865.12",13,143.47,2025-04-25,1865.12
25/04/2025,Friday,Activities,0.00,0,0,2025-04-25,0.00
25/04/2025,Friday,Juntos Products,54.00,0,0,2025-04-25,54.00
25/05/2025,Sunday,Juntos house,"6,202.12",80,77.53,2025-05-25,6202.12
25/05/2025,Sunday,Juntos boutique,480.00,12,40,2025-05-25,480.00
25/05/2025,Sunday,Picadeli,0.00,0,0,2025-05-25,0.00
25/05/2025,Sunday,Juntos farm shop,0.00,0,0,2025-05-25,0.00
25/05/2025,Sunday,Tasting place,0.00,0,0,2025-05-25,0.00
25/05/2025,Sunday,Distribution b2b,0.00,0,0,2025-05-25,0.00
25/05/2025,Sunday,Activities,0.00,0,0,2025-05-25,0.00
25/05/2025,Sunday,Juntos Products,0.00,0,0,2025-05-25,0.00
25/06/2025,Wednesday,Juntos house,"8,414.40",98,85.86,2025-06-25,8414.40
25/06/2025,Wednesday,Juntos boutique,778.50,15,51.9,2025-06-25,778.50
25/06/2025,Wednesday,Picadeli,"4,343.61",210,20.68,2025-06-25,4343.61
25/06/2025,Wednesday,Juntos farm shop,"1,393.65",51,27.33,2025-06-25,1393.65
25/06/2025,Wednesday,Tasting place,429.50,4,107.38,2025-06-25,429.50
25/06/2025,Wednesday,Distribution b2b,"2,036.78",15,135.79,2025-06-25,2036.78
25/06/2025,Wednesday,Activities,"9,425.00",0,0,2025-06-25,9425.00
25/06/2025,Wednesday,Juntos Products,54.00,0,0,2025-06-25,54.00
25/07/2025,Friday,Juntos house,"10,164.00",110,92.4,2025-07-25,10164.00
25/07/2025,Friday,Juntos boutique,"1,887.50",16,117.97,2025-07-25,1887.50
25/07/2025,Friday,Picadeli,"4,119.85",176,23.41,2025-07-25,4119.85
25/07/2025,Friday,Juntos farm shop,"1,723.07",61,28.25,2025-07-25,1723.07
25/07/2025,Friday,Tasting place,"2,606.50",103,25.31,2025-07-25,2606.50
25/07/2025,Friday,Distribution b2b,"2,311.89",14,165.14,2025-07-25,2311.89
25/07/2025,Friday,Activities,0.00,0,0,2025-07-25,0.00
25/07/2025,Friday,Juntos Products,35.00,0,0,2025-07-25,35.00
25/08/2025,Monday,Juntos house,"8,770.30",98,89.49,2025-08-25,8770.30
25/08/2025,Monday,Juntos boutique,619.50,7,88.5,2025-08-25,619.50
25/08/2025,Monday,Picadeli,"2,674.05",142,18.83,2025-08-25,2674.05
25/08/2025,Monday,Juntos farm shop,0.00,0,0,2025-08-25,0.00
25/08/2025,Monday,Tasting place,0.00,0,0,2025-08-25,0.00
25/08/2025,Monday,Distribution b2b,"1,653.95",12,137.83,2025-08-25,1653.95
25/08/2025,Monday,Activities,0.00,0,0,2025-08-25,0.00
25/08/2025,Monday,Juntos Products,0.00,0,0,2025-08-25,0.00
25/09/2025,Thursday,Juntos house,"6,469.00",82,78.89,2025-09-25,6469.00
25/09/2025,Thursday,Juntos boutique,"1,206.53",14,86.18,2025-09-25,1206.53
25/09/2025,Thursday,Picadeli,"3,396.00",175,19.41,2025-09-25,3396.00
25/09/2025,Thursday,Juntos farm shop,697.80,0,0,2025-09-25,697.80
25/09/2025,Thursday,Tasting place,0.00,0,0,2025-09-25,0.00
25/09/2025,Thursday,Distribution b2b,682.85,14,48.78,2025-09-25,682.85
25/09/2025,Thursday,Activities,0.00,0,0,2025-09-25,0.00
25/09/2025,Thursday,Juntos Products,0.00,0,0,2025-09-25,0.00
25/10/2025,Saturday,Juntos house,"3,752.00",43,87.26,2025-10-25,3752.00
25/10/2025,Saturday,Juntos boutique,17.00,1,17,2025-10-25,17.00
25/10/2025,Saturday,Picadeli,"1,591.00",85,18.72,2025-10-25,1591.00
25/10/2025,Saturday,Juntos farm shop,928.68,41,22.65,2025-10-25,928.68
25/10/2025,Saturday,Tasting place,"3,540.00",82,43.17,2025-10-25,3540.00
25/10/2025,Saturday,Distribution b2b,0.00,0,0,2025-10-25,0.00
25/10/2025,Saturday,Activities,0.00,0,0,2025-10-25,0.00
25/10/2025,Saturday,Juntos Products,0.00,0,0,2025-10-25,0.00
25/11/2025,Tuesday,Juntos house,0.00,0,0,2025-11-25,0.00
25/11/2025,Tuesday,Juntos boutique,0.00,0,0,2025-11-25,0.00
25/11/2025,Tuesday,Picadeli,"3,167.00",171,18.52,2025-11-25,3167.00
25/11/2025,Tuesday,Juntos farm shop,544.00,26,20.92,2025-11-25,544.00
25/11/2025,Tuesday,Tasting place,"1,712.00",65,26.34,2025-11-25,1712.00
25/11/2025,Tuesday,Distribution b2b,"1,024.00",10,102.4,2025-11-25,1024.00
25/11/2025,Tuesday,Activities,509.00,0,0,2025-11-25,509.00
25/11/2025,Tuesday,Juntos Products,53.00,0,0,2025-11-25,53.00
25/12/2025,Thursday,Juntos house,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Juntos boutique,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Picadeli,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Juntos farm shop,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Tasting place,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Distribution b2b,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Activities,0.00,0,0,2025-12-25,0.00
25/12/2025,Thursday,Juntos Products,0.00,0,0,2025-12-25,0.00
26/01/2025,Sunday,Juntos house,"4,721.37",61,77.4,2025-01-26,4721.37
26/01/2025,Sunday,Juntos boutique,393.30,8,49.16,2025-01-26,393.30
26/01/2025,Sunday,Picadeli,0.00,0,0,2025-01-26,0.00
26/01/2025,Sunday,Juntos farm shop,0.00,0,0,2025-01-26,0.00
26/01/2025,Sunday,Tasting place,0.00,0,0,2025-01-26,0.00
26/01/2025,Sunday,Distribution b2b,0.00,0,0,2025-01-26,0.00
26/01/2025,Sunday,Activities,0.00,0,0,2025-01-26,0.00
26/01/2025,Sunday,Juntos Products,0.00,0,0,2025-01-26,0.00
26/02/2025,Wednesday,Juntos house,"3,784.00",53,71.4,2025-02-26,3784.00
26/02/2025,Wednesday,Juntos boutique,0.00,0,0,2025-02-26,0.00
26/02/2025,Wednesday,Picadeli,"2,093.00",143,14.64,2025-02-26,2093.00
26/02/2025,Wednesday,Juntos farm shop,181.53,12,15.13,2025-02-26,181.53
26/02/2025,Wednesday,Tasting place,363.40,27,13.46,2025-02-26,363.40
26/02/2025,Wednesday,Distribution b2b,593.64,8,74.21,2025-02-26,593.64
26/02/2025,Wednesday,Activities,0.00,0,0,2025-02-26,0.00
26/02/2025,Wednesday,Juntos Products,158.00,0,0,2025-02-26,158.00
26/03/2025,Wednesday,Juntos house,"3,964.00",55,72.07,2025-03-26,3964.00
26/03/2025,Wednesday,Juntos boutique,70.00,1,70,2025-03-26,70.00
26/03/2025,Wednesday,Picadeli,"3,626.00",214,16.94,2025-03-26,3626.00
26/03/2025,Wednesday,Juntos farm shop,266.33,14,19.02,2025-03-26,266.33
26/03/2025,Wednesday,Tasting place,611.40,28,21.84,2025-03-26,611.40
26/03/2025,Wednesday,Distribution b2b,376.62,6,62.77,2025-03-26,376.62
26/03/2025,Wednesday,Activities,0.00,0,0,2025-03-26,0.00
26/03/2025,Wednesday,Juntos Products,199.77,0,0,2025-03-26,199.77
26/04/2025,Saturday,Juntos house,"7,201.00",98,73.48,2025-04-26,7201.00
26/04/2025,Saturday,Juntos boutique,463.00,8,57.88,2025-04-26,463.00
26/04/2025,Saturday,Picadeli,"1,868.00",107,17.46,2025-04-26,1868.00
26/04/2025,Saturday,Juntos farm shop,"1,060.92",58,18.29,2025-04-26,1060.92
26/04/2025,Saturday,Tasting place,"2,501.37",73,34.27,2025-04-26,2501.37
26/04/2025,Saturday,Distribution b2b,0.00,0,0,2025-04-26,0.00
26/04/2025,Saturday,Activities,0.00,0,0,2025-04-26,0.00
26/04/2025,Saturday,Juntos Products,169.00,0,0,2025-04-26,169.00
26/05/2025,Monday,Juntos house,"4,399.30",49,89.78,2025-05-26,4399.30
26/05/2025,Monday,Juntos boutique,283.30,6,47.22,2025-05-26,283.30
26/05/2025,Monday,Picadeli,"4,041.04",223,18.12,2025-05-26,4041.04
26/05/2025,Monday,Juntos farm shop,0.00,0,0,2025-05-26,0.00
26/05/2025,Monday,Tasting place,0.00,0,0,2025-05-26,0.00
26/05/2025,Monday,Distribution b2b,"2,361.16",13,181.63,2025-05-26,2361.16
26/05/2025,Monday,Activities,0.00,0,0,2025-05-26,0.00
26/05/2025,Monday,Juntos Products,0.00,0,0,2025-05-26,0.00
26/06/2025,Thursday,Juntos house,"8,490.80",96,88.45,2025-06-26,8490.80
26/06/2025,Thursday,Juntos boutique,"2,110.00",15,140.67,2025-06-26,2110.00
26/06/2025,Thursday,Picadeli,"3,829.15",178,21.51,2025-06-26,3829.15
26/06/2025,Thursday,Juntos farm shop,987.25,61,16.18,2025-06-26,987.25
26/06/2025,Thursday,Tasting place,"1,138.80",65,17.52,2025-06-26,1138.80
26/06/2025,Thursday,Distribution b2b,"1,912.25",15,127.48,2025-06-26,1912.25
26/06/2025,Thursday,Activities,"5,437.50",0,0,2025-06-26,5437.50
26/06/2025,Thursday,Juntos Products,112.20,0,0,2025-06-26,112.20
26/07/2025,Saturday,Juntos house,"9,051.90",116,78.03,2025-07-26,9051.90
26/07/2025,Saturday,Juntos boutique,"1,230.15",15,82.01,2025-07-26,1230.15
26/07/2025,Saturday,Picadeli,"3,017.86",106,28.47,2025-07-26,3017.86
26/07/2025,Saturday,Juntos farm shop,"1,565.99",51,30.71,2025-07-26,1565.99
26/07/2025,Saturday,Tasting place,"2,625.00",118,22.25,2025-07-26,2625.00
26/07/2025,Saturday,Distribution b2b,"2,234.24",13,171.86,2025-07-26,2234.24
26/07/2025,Saturday,Activities,0.00,0,0,2025-07-26,0.00
26/07/2025,Saturday,Juntos Products,136.56,0,0,2025-07-26,136.56
26/08/2025,Tuesday,Juntos house,"8,576.80",101,84.92,2025-08-26,8576.80
26/08/2025,Tuesday,Juntos boutique,829.00,14,59.21,2025-08-26,829.00
26/08/2025,Tuesday,Picadeli,"3,217.94",145,22.19,2025-08-26,3217.94
26/08/2025,Tuesday,Juntos farm shop,"2,591.57",74,35.02,2025-08-26,2591.57
26/08/2025,Tuesday,Tasting place,"2,098.00",85,24.68,2025-08-26,2098.00
26/08/2025,Tuesday,Distribution b2b,"1,464.24",14,104.59,2025-08-26,1464.24
26/08/2025,Tuesday,Activities,0.00,0,0,2025-08-26,0.00
26/08/2025,Tuesday,Juntos Products,0.00,0,0,2025-08-26,0.00
26/09/2025,Friday,Juntos house,"22,280.00",100,222.8,2025-09-26,22280.00
26/09/2025,Friday,Juntos boutique,0.00,0,0,2025-09-26,0.00
26/09/2025,Friday,Picadeli,"3,543.27",207,17.12,2025-09-26,3543.27
26/09/2025,Friday,Juntos farm shop,666.37,35,19.04,2025-09-26,666.37
26/09/2025,Friday,Tasting place,"2,906.36",0,0,2025-09-26,2906.36
26/09/2025,Friday,Distribution b2b,"1,372.38",16,85.77,2025-09-26,1372.38
26/09/2025,Friday,Activities,0.00,0,0,2025-09-26,0.00
26/09/2025,Friday,Juntos Products,47.85,0,0,2025-09-26,47.85
26/10/2025,Sunday,Juntos house,"5,599.00",64,87.48,2025-10-26,5599.00
26/10/2025,Sunday,Juntos boutique,339.00,4,84.75,2025-10-26,339.00
26/10/2025,Sunday,Picadeli,0.00,0,0,2025-10-26,0.00
26/10/2025,Sunday,Juntos farm shop,0.00,0,0,2025-10-26,0.00
26/10/2025,Sunday,Tasting place,0.00,0,0,2025-10-26,0.00
26/10/2025,Sunday,Distribution b2b,0.00,0,0,2025-10-26,0.00
26/10/2025,Sunday,Activities,0.00,0,0,2025-10-26,0.00
26/10/2025,Sunday,Juntos Products,0.00,0,0,2025-10-26,0.00
26/11/2025,Wednesday,Juntos house,0.00,0,0,2025-11-26,0.00
26/11/2025,Wednesday,Juntos boutique,9.10,1,9.1,2025-11-26,9.10
26/11/2025,Wednesday,Picadeli,"3,347.85",195,17.17,2025-11-26,3347.85
26/11/2025,Wednesday,Juntos farm shop,274.36,19,14.44,2025-11-26,274.36
26/11/2025,Wednesday,Tasting place,596.00,36,16.56,2025-11-26,596.00
26/11/2025,Wednesday,Distribution b2b,378.60,4,94.65,2025-11-26,378.60
26/11/2025,Wednesday,Activities,0.00,0,0,2025-11-26,0.00
26/11/2025,Wednesday,Juntos Products,0.00,0,0,2025-11-26,0.00
26/12/2025,Friday,Juntos house,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Juntos boutique,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Picadeli,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Juntos farm shop,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Tasting place,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Distribution b2b,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Activities,0.00,0,0,2025-12-26,0.00
26/12/2025,Friday,Juntos Products,0.00,0,0,2025-12-26,0.00
27/01/2025,Monday,Juntos house,0.00,0,0,2025-01-27,0.00
27/01/2025,Monday,Juntos boutique,0.00,0,0,2025-01-27,0.00
27/01/2025,Monday,Picadeli,"2,520.47",166,15.18,2025-01-27,2520.47
27/01/2025,Monday,Juntos farm shop,0.00,0,0,2025-01-27,0.00
27/01/2025,Monday,Tasting place,0.00,0,0,2025-01-27,0.00
27/01/2025,Monday,Distribution b2b,218.31,4,54.58,2025-01-27,218.31
27/01/2025,Monday,Activities,0.00,0,0,2025-01-27,0.00
27/01/2025,Monday,Juntos Products,0.00,0,0,2025-01-27,0.00
27/02/2025,Thursday,Juntos house,"2,777.00",38,73.08,2025-02-27,2777.00
27/02/2025,Thursday,Juntos boutique,0.00,0,0,2025-02-27,0.00
27/02/2025,Thursday,Picadeli,"2,614.00",157,16.65,2025-02-27,2614.00
27/02/2025,Thursday,Juntos farm shop,480.59,22,21.85,2025-02-27,480.59
27/02/2025,Thursday,Tasting place,362.20,27,13.41,2025-02-27,362.20
27/02/2025,Thursday,Distribution b2b,224.30,6,37.38,2025-02-27,224.30
27/02/2025,Thursday,Activities,213.64,0,0,2025-02-27,213.64
27/02/2025,Thursday,Juntos Products,41.00,0,0,2025-02-27,41.00
27/03/2025,Thursday,Juntos house,"2,124.00",34,62.47,2025-03-27,2124.00
27/03/2025,Thursday,Juntos boutique,94.00,2,47,2025-03-27,94.00
27/03/2025,Thursday,Picadeli,"3,389.00",193,17.56,2025-03-27,3389.00
27/03/2025,Thursday,Juntos farm shop,261.41,20,13.07,2025-03-27,261.41
27/03/2025,Thursday,Tasting place,555.66,38,14.62,2025-03-27,555.66
27/03/2025,Thursday,Distribution b2b,313.74,9,34.86,2025-03-27,313.74
27/03/2025,Thursday,Activities,0.00,0,0,2025-03-27,0.00
27/03/2025,Thursday,Juntos Products,0.00,0,0,2025-03-27,0.00
27/04/2025,Sunday,Juntos house,"7,550.00",92,82.07,2025-04-27,7550.00
27/04/2025,Sunday,Juntos boutique,"1,567.10",12,130.59,2025-04-27,1567.10
27/04/2025,Sunday,Picadeli,0.00,0,0,2025-04-27,0.00
27/04/2025,Sunday,Juntos farm shop,0.00,0,0,2025-04-27,0.00
27/04/2025,Sunday,Tasting place,0.00,0,0,2025-04-27,0.00
27/04/2025,Sunday,Distribution b2b,0.00,0,0,2025-04-27,0.00
27/04/2025,Sunday,Activities,0.00,0,0,2025-04-27,0.00
27/04/2025,Sunday,Juntos Products,0.00,0,0,2025-04-27,0.00
27/05/2025,Tuesday,Juntos house,"5,346.70",58,92.18,2025-05-27,5346.70
27/05/2025,Tuesday,Juntos boutique,127.00,4,31.75,2025-05-27,127.00
27/05/2025,Tuesday,Picadeli,"4,114.44",215,19.14,2025-05-27,4114.44
27/05/2025,Tuesday,Juntos farm shop,957.25,38,25.19,2025-05-27,957.25
27/05/2025,Tuesday,Tasting place,584.30,44,13.28,2025-05-27,584.30
27/05/2025,Tuesday,Distribution b2b,999.18,9,111.02,2025-05-27,999.18
27/05/2025,Tuesday,Activities,0.00,0,0,2025-05-27,0.00
27/05/2025,Tuesday,Juntos Products,413.14,0,0,2025-05-27,413.14
27/06/2025,Friday,Juntos house,"19,733.00",72,274.07,2025-06-27,19733.00
27/06/2025,Friday,Juntos boutique,0.00,0,0,2025-06-27,0.00
27/06/2025,Friday,Picadeli,"3,511.79",178,19.73,2025-06-27,3511.79
27/06/2025,Friday,Juntos farm shop,858.06,38,22.58,2025-06-27,858.06
27/06/2025,Friday,Tasting place,838.60,13,64.51,2025-06-27,838.60
27/06/2025,Friday,Distribution b2b,"1,711.49",16,106.97,2025-06-27,1711.49
27/06/2025,Friday,Activities,0.00,0,0,2025-06-27,0.00
27/06/2025,Friday,Juntos Products,0.00,0,0,2025-06-27,0.00
27/07/2025,Sunday,Juntos house,"9,122.30",104,87.71,2025-07-27,9122.30
27/07/2025,Sunday,Juntos boutique,"1,785.41",21,85.02,2025-07-27,1785.41
27/07/2025,Sunday,Picadeli,0.00,0,0,2025-07-27,0.00
27/07/2025,Sunday,Juntos farm shop,0.00,0,0,2025-07-27,0.00
27/07/2025,Sunday,Tasting place,0.00,0,0,2025-07-27,0.00
27/07/2025,Sunday,Distribution b2b,0.00,0,0,2025-07-27,0.00
27/07/2025,Sunday,Activities,0.00,0,0,2025-07-27,0.00
27/07/2025,Sunday,Juntos Products,0.00,0,0,2025-07-27,0.00
27/08/2025,Wednesday,Juntos house,"9,305.30",112,83.08,2025-08-27,9305.30
27/08/2025,Wednesday,Juntos boutique,"1,627.00",13,125.15,2025-08-27,1627.00
27/08/2025,Wednesday,Picadeli,"2,786.63",148,18.83,2025-08-27,2786.63
27/08/2025,Wednesday,Juntos farm shop,968.01,51,18.98,2025-08-27,968.01
27/08/2025,Wednesday,Tasting place,"1,961.40",56,35.03,2025-08-27,1961.40
27/08/2025,Wednesday,Distribution b2b,"1,331.32",9,147.92,2025-08-27,1331.32
27/08/2025,Wednesday,Activities,0.00,0,0,2025-08-27,0.00
27/08/2025,Wednesday,Juntos Products,69.87,0,0,2025-08-27,69.87
27/09/2025,Saturday,Juntos house,"20,500.00",54,379.63,2025-09-27,20500.00
27/09/2025,Saturday,Juntos boutique,752.00,6,125.33,2025-09-27,752.00
27/09/2025,Saturday,Picadeli,"2,320.00",110,21.09,2025-09-27,2320.00
27/09/2025,Saturday,Juntos farm shop,"1,007.99",55,18.33,2025-09-27,1007.99
27/09/2025,Saturday,Tasting place,"5,354.00",135,39.66,2025-09-27,5354.00
27/09/2025,Saturday,Distribution b2b,0.00,0,0,2025-09-27,0.00
27/09/2025,Saturday,Activities,0.00,0,0,2025-09-27,0.00
27/09/2025,Saturday,Juntos Products,0.00,0,0,2025-09-27,0.00
27/10/2025,Monday,Juntos house,0.00,0,0,2025-10-27,0.00
