DATE,DAY OF THE WEEK,BUISNESS UNIT,REVENUE,VOLUME,SPEND PER PERSON
17/11/2025,Monday,Distribution b2b,468.00,6,78.00
17/11/2025,Monday,Activities,0.00,0,0.00
17/11/2025,Monday,Juntos Products,91.60,0,0.00
18/11/2025,Tuesday,Juntos house,0.00,0,0.00
18/11/2025,Tuesday,Juntos boutique,0.00,0,0.00
18/11/2025,Tuesday,Picadeli,"3,601.00",189,19.05
18/11/2025,Tuesday,Juntos farm shop,315.00,23,13.70
18/11/2025,Tuesday,Tasting place,"1,667.00",27,61.74
18/11/2025,Tuesday,Distribution b2b,"1,586.00",10,158.60
18/11/2025,Tuesday,Activities,0.00,0,0.00
18/11/2025,Tuesday,Juntos Products,146.78,0,0.00
19/11/2025,Wednesday,Juntos house,870.00,19,45.79
19/11/2025,Wednesday,Juntos boutique,510.00,4,127.50
19/11/2025,Wednesday,Picadeli,"3,211.54",178,18.04
19/11/2025,Wednesday,Juntos farm shop,650.00,32,20.31
19/11/2025,Wednesday,Tasting place,432.00,19,22.74
19/11/2025,Wednesday,Distribution b2b,"6,819.50",12,568.29
19/11/2025,Wednesday,Activities,0.00,0,0.00
19/11/2025,Wednesday,Juntos Products,"1,084.00",0,0.00
20/11/2025,Thursday,Juntos house,"1,625.50",21,77.40
20/11/2025,Thursday,Juntos boutique,434.00,8,54.25
20/11/2025,Thursday,Picadeli,"2,998.00",177,16.94
20/11/2025,Thursday,Juntos farm shop,814.00,30,27.13
20/11/2025,Thursday,Tasting place,624.70,34,18.37
20/11/2025,Thursday,Distribution b2b,922.45,8,115.31
20/11/2025,Thursday,Activities,0.00,0,0.00
20/11/2025,Thursday,Juntos Products,228.00,0,0.00
21/11/2025,Friday,Juntos house,"3,394.00",29,117.03
21/11/2025,Friday,Juntos boutique,0.00,0,0.00
21/11/2025,Friday,Picadeli,"3,301.00",171,19.30
21/11/2025,Friday,Juntos farm shop,578.74,28,20.67
21/11/2025,Friday,Tasting place,420.00,25,16.80
21/11/2025,Friday,Distribution b2b,932.00,11,84.73
21/11/2025,Friday,Activities,0.00,0,0.00
21/11/2025,Friday,Juntos Products,263.00,0,0.00
22/11/2025,Saturday,Juntos house,"2,936.00",40,73.40
22/11/2025,Saturday,Juntos boutique,333.00,6,55.50
22/11/2025,Saturday,Picadeli,"2,083.71",96,21.71
22/11/2025,Saturday,Juntos farm shop,866.00,43,20.14
22/11/2025,Saturday,Tasting place,"1,556.74",55,28.30
22/11/2025,Saturday,Distribution b2b,0.00,0,0.00
22/11/2025,Saturday,Activities,500.00,0,0.00
22/11/2025,Saturday,Juntos Products,0.00,0,0.00
23/11/2025,Sunday,Juntos house,"5,502.00",86,63.98
23/11/2025,Sunday,Juntos boutique,685.00,0,0.00
23/11/2025,Sunday,Picadeli,0.00,0,0.00
23/11/2025,Sunday,Juntos farm shop,0.00,0,0.00
23/11/2025,Sunday,Tasting place,0.00,0,0.00
23/11/2025,Sunday,Distribution b2b,0.00,0,0.00
23/11/2025,Sunday,Activities,0.00,0,0.00
23/11/2025,Sunday,Juntos Products,0.00,0,0.00
24/11/2025,Monday,Juntos house,0.00,0,0.00
24/11/2025,Monday,Juntos boutique,0.00,0,0.00
24/11/2025,Monday,Picadeli,"3,243.27",188,17.25
24/11/2025,Monday,Juntos farm shop,520.00,22,23.64
24/11/2025,Monday,Tasting place,0.00,0,0.00
24/11/2025,Monday,Distribution b2b,372.00,5,74.40
24/11/2025,Monday,Activities,0.00,0,0.00
24/11/2025,Monday,Juntos Products,22.00,0,0.00
25/11/2025,Tuesday,Juntos house,0.00,0,0.00
25/11/2025,Tuesday,Juntos boutique,0.00,0,0.00
25/11/2025,Tuesday,Picadeli,"3,167.00",171,18.52
25/11/2025,Tuesday,Juntos farm shop,544.00,26,20.92
25/11/2025,Tuesday,Tasting place,"1,712.00",65,26.34
25/11/2025,Tuesday,Distribution b2b,"1,024.00",10,102.40
25/11/2025,Tuesday,Activities,509.00,0,0.00
25/11/2025,Tuesday,Juntos Products,53.00,0,0.00
26/11/2025,Wednesday,Juntos house,0.00,0,0.00
26/11/2025,Wednesday,Juntos boutique,9.10,1,9.10
26/11/2025,Wednesday,Picadeli,"3,347.85",195,17.17
26/11/2025,Wednesday,Juntos farm shop,274.36,19,14.44
26/11/2025,Wednesday,Tasting place,596.00,36,16.56
26/11/2025,Wednesday,Distribution b2b,378.60,4,94.65
26/11/2025,Wednesday,Activities,0.00,0,0.00
26/11/2025,Wednesday,Juntos Products,0.00,0,0.00
27/11/2025,Thursday,Juntos house,"2,092.00",31,67.48
27/11/2025,Thursday,Juntos boutique,124.80,1,124.80
27/11/2025,Thursday,Picadeli,"2,563.48",160,16.02
27/11/2025,Thursday,Juntos farm shop,513.00,32,16.03
27/11/2025,Thursday,Tasting place,613.00,37,16.57
27/11/2025,Thursday,Distribution b2b,295.00,6,49.17
27/11/2025,Thursday,Activities,"2,145.00",0,0.00
27/11/2025,Thursday,Juntos Products,0.00,0,0.00
28/11/2025,Friday,Juntos house,"1,583.00",25,63.32
28/11/2025,Friday,Juntos boutique,187.00,5,37.40
28/11/2025,Friday,Picadeli,"3,011.00",181,16.64
28/11/2025,Friday,Juntos farm shop,688.00,26,26.46
28/11/2025,Friday,Tasting place,854.00,55,15.53
28/11/2025,Friday,Distribution b2b,585.00,7,83.57
28/11/2025,Friday,Activities,0.00,0,0.00
28/11/2025,Friday,Juntos Products,96.00,0,0.00
29/11/2025,Saturday,Juntos house,"2,534.00",31,81.74
29/11/2025,Saturday,Juntos boutique,150.00,2,75.00
29/11/2025,Saturday,Picadeli,"1,589.00",86,18.48
29/11/2025,Saturday,Juntos farm shop,"2,858.00",44,64.95
29/11/2025,Saturday,Tasting place,"3,289.00",176,18.69
29/11/2025,Saturday,Distribution b2b,0.00,0,0.00
29/11/2025,Saturday,Activities,0.00,0,0.00
29/11/2025,Saturday,Juntos Products,0.00,0,0.00
30/11/2025,Sunday,Juntos house,"2,211.00",25,88.44
30/11/2025,Sunday,Juntos boutique,149.00,4,37.25
30/11/2025,Sunday,Picadeli,0.00,0,0.00
30/11/2025,Sunday,Juntos farm shop,0.00,0,0.00
30/11/2025,Sunday,Tasting place,0.00,0,0.00
30/11/2025,Sunday,Distribution b2b,0.00,0,0.00
30/11/2025,Sunday,Activities,0.00,0,0.00
30/11/2025,Sunday,Juntos Products,0.00,0,0.00
01/12/2025,Monday,Juntos house,0.00,0,0.00
01/12/2025,Monday,Juntos boutique,0.00,0,0.00
01/12/2025,Monday,Picadeli,"3,064.00",179,17.12
01/12/2025,Monday,Juntos farm shop,262.00,17,15.41
01/12/2025,Monday,Tasting place,0.00,0,0.00
01/12/2025,Monday,Distribution b2b,626.00,8,78.25
01/12/2025,Monday,Activities,0.00,0,0.00
01/12/2025,Monday,Juntos Products,0.00,0,0.00
02/12/2025,Tuesday,Juntos house,0.00,0,0.00
02/12/2025,Tuesday,Juntos boutique,0.00,0,0.00
02/12/2025,Tuesday,Picadeli,"2,630.00",170,15.47
02/12/2025,Tuesday,Juntos farm shop,405.00,21,19.29
02/12/2025,Tuesday,Tasting place,481.00,35,13.74
02/12/2025,Tuesday,Distribution b2b,363.00,5,72.60
02/12/2025,Tuesday,Activities,0.00,0,0.00
02/12/2025,Tuesday,Juntos Products,175.00,0,0.00
03/12/2025,Wednesday,Juntos house,"1,363.00",22,61.95
03/12/2025,Wednesday,Juntos boutique,0.00,0,0.00
03/12/2025,Wednesday,Picadeli,"3,269.00",181,18.06
03/12/2025,Wednesday,Juntos farm shop,399.00,21,19.00
03/12/2025,Wednesday,Tasting place,326.00,23,14.17
03/12/2025,Wednesday,Distribution b2b,192.00,3,64.00
03/12/2025,Wednesday,Activities,0.00,0,0.00
03/12/2025,Wednesday,Juntos Products,0.00,0,0.00
04/12/2025,Thursday,Juntos house,395.00,6,65.83
04/12/2025,Thursday,Juntos boutique,0.00,0,0.00
04/12/2025,Thursday,Picadeli,"2,975.00",167,17.81
04/12/2025,Thursday,Juntos farm shop,678.00,27,25.11
04/12/2025,Thursday,Tasting place,379.00,36,10.53
04/12/2025,Thursday,Distribution b2b,348.00,8,43.50
04/12/2025,Thursday,Activities,0.00,0,0.00
04/12/2025,Thursday,Juntos Products,0.00,0,0.00
05/12/2025,Friday,Juntos house,681.00,12,56.75
05/12/2025,Friday,Juntos boutique,91.00,2,45.50
05/12/2025,Friday,Picadeli,"2,593.00",143,18.13
05/12/2025,Friday,Juntos farm shop,544.00,24,22.67
05/12/2025,Friday,Tasting place,405.00,27,15.00
05/12/2025,Friday,Distribution b2b,840.00,10,84.00
05/12/2025,Friday,Activities,0.00,0,0.00
05/12/2025,Friday,Juntos Products,528.00,0,0.00
06/12/2025,Saturday,Juntos house,"2,479.00",37,67.00
06/12/2025,Saturday,Juntos boutique,182.00,3,60.67
06/12/2025,Saturday,Picadeli,"1,376.00",79,17.42
06/12/2025,Saturday,Juntos farm shop,807.00,34,23.74
06/12/2025,Saturday,Tasting place,"4,545.00",160,28.41
06/12/2025,Saturday,Distribution b2b,0.00,0,0.00
06/12/2025,Saturday,Activities,0.00,0,0.00
06/12/2025,Saturday,Juntos Products,0.00,0,0.00
07/12/2025,Sunday,Juntos house,"1,638.00",31,52.84
07/12/2025,Sunday,Juntos boutique,356.00,5,71.20
07/12/2025,Sunday,Picadeli,0.00,0,0.00
07/12/2025,Sunday,Juntos farm shop,0.00,0,0.00
07/12/2025,Sunday,Tasting place,0.00,0,0.00
07/12/2025,Sunday,Distribution b2b,0.00,0,0.00
07/12/2025,Sunday,Activities,0.00,0,0.00
07/12/2025,Sunday,Juntos Products,0.00,0,0.00
08/12/2025,Monday,Juntos house,0.00,0,0.00
08/12/2025,Monday,Juntos boutique,0.00,0,0.00
08/12/2025,Monday,Picadeli,"2,023.13",104,19.45
08/12/2025,Monday,Juntos farm shop,0.00,0,0.00
08/12/2025,Monday,Tasting place,0.00,0,0.00
08/12/2025,Monday,Distribution b2b,0.00,0,0.00
08/12/2025,Monday,Activities,0.00,0,0.00
08/12/2025,Monday,Juntos Products,0.00,0,0.00
09/12/2025,Tuesday,Juntos house,0.00,0,0.00
09/12/2025,Tuesday,Juntos boutique,0.00,0,0.00
09/12/2025,Tuesday,Picadeli,"1,040.45",83,12.54
09/12/2025,Tuesday,Juntos farm shop,186.30,10,18.63
09/12/2025,Tuesday,Tasting place,130.64,0,0.00
09/12/2025,Tuesday,Distribution b2b,499.44,0,0.00
09/12/2025,Tuesday,Activities,0.00,0,0.00
09/12/2025,Tuesday,Juntos Products,0.00,0,0.00
10/12/2025,Wednesday,Juntos house,"1,645.00",20,82.25
10/12/2025,Wednesday,Juntos boutique,516.00,3,172.00
10/12/2025,Wednesday,Picadeli,"3,010.05",184,16.36
10/12/2025,Wednesday,Juntos farm shop,0.00,21,0.00
10/12/2025,Wednesday,Tasting place,0.00,0,0.00
10/12/2025,Wednesday,Distribution b2b,"7,533.74",0,0.00
10/12/2025,Wednesday,Activities,0.00,0,0.00
10/12/2025,Wednesday,Juntos Products,21.60,0,0.00
11/12/2025,Thursday,Juntos house,"1,094.00",11,99.45
11/12/2025,Thursday,Juntos boutique,184.00,2,92.00
11/12/2025,Thursday,Picadeli,"3,104.12",184,16.87
11/12/2025,Thursday,Juntos farm shop,333.04,20,16.65
11/12/2025,Thursday,Tasting place,399.78,0,0.00
11/12/2025,Thursday,Distribution b2b,574.25,0,0.00
11/12/2025,Thursday,Activities,0.00,0,0.00
11/12/2025,Thursday,Juntos Products,0.00,0,0.00
12/12/2025,Friday,Juntos house,"1,383.00",17,81.35
12/12/2025,Friday,Juntos boutique,3.50,1,3.50
12/12/2025,Friday,Picadeli,"3,372.83",186,18.13
12/12/2025,Friday,Juntos farm shop,475.07,17,27.95
12/12/2025,Friday,Tasting place,514.02,0,0.00
12/12/2025,Friday,Distribution b2b,788.49,0,0.00
12/12/2025,Friday,Activities,0.00,0,0.00
12/12/2025,Friday,Juntos Products,0.00,0,0.00
13/12/2025,Saturday,Juntos house,"1,470.00",20,73.50
13/12/2025,Saturday,Juntos boutique,40.50,1,40.50
13/12/2025,Saturday,Picadeli,"1,960.27",95,20.63
13/12/2025,Saturday,Juntos farm shop,601.72,37,16.26
13/12/2025,Saturday,Tasting place,"1,610.84",0,0.00
13/12/2025,Saturday,Distribution b2b,0.00,0,0.00
13/12/2025,Saturday,Activities,0.00,0,0.00
13/12/2025,Saturday,Juntos Products,0.00,0,0.00
14/12/2025,Sunday,Juntos house,"2,681.00",34,78.85
14/12/2025,Sunday,Juntos boutique,242.70,6,40.45
14/12/2025,Sunday,Picadeli,0.00,0,0.00
14/12/2025,Sunday,Juntos farm shop,0.00,0,0.00
14/12/2025,Sunday,Tasting place,0.00,0,0.00
14/12/2025,Sunday,Distribution b2b,0.00,0,0.00
14/12/2025,Sunday,Activities,0.00,0,0.00
14/12/2025,Sunday,Juntos Products,0.00,0,0.00
15/12/2025,Monday,Juntos house,0.00,0,0.00
15/12/2025,Monday,Juntos boutique,0.00,0,0.00
15/12/2025,Monday,Picadeli,0.00,0,0.00
15/12/2025,Monday,Juntos farm shop,0.00,0,0.00
15/12/2025,Monday,Tasting place,0.00,0,0.00
15/12/2025,Monday,Distribution b2b,0.00,0,0.00
15/12/2025,Monday,Activities,0.00,0,0.00
15/12/2025,Monday,Juntos Products,0.00,0,0.00
16/12/2025,Tuesday,Juntos house,0.00,0,0.00
16/12/2025,Tuesday,Juntos boutique,0.00,0,0.00
16/12/2025,Tuesday,Picadeli,0.00,0,0.00
16/12/2025,Tuesday,Juntos farm shop,0.00,0,0.00
16/12/2025,Tuesday,Tasting place,0.00,0,0.00
16/12/2025,Tuesday,Distribution b2b,0.00,0,0.00
16/12/2025,Tuesday,Activities,0.00,0,0.00
16/12/2025,Tuesday,Juntos Products,0.00,0,0.00
17/12/2025,Wednesday,Juntos house,0.00,0,0.00
17/12/2025,Wednesday,Juntos boutique,0.00,0,0.00
17/12/2025,Wednesday,Picadeli,0.00,0,0.00
17/12/2025,Wednesday,Juntos farm shop,0.00,0,0.00
17/12/2025,Wednesday,Tasting place,0.00,0,0.00
17/12/2025,Wednesday,Distribution b2b,0.00,0,0.00
17/12/2025,Wednesday,Activities,0.00,0,0.00
17/12/2025,Wednesday,Juntos Products,0.00,0,0.00
18/12/2025,Thursday,Juntos house,0.00,0,0.00
18/12/2025,Thursday,Juntos boutique,0.00,0,0.00
18/12/2025,Thursday,Picadeli,0.00,0,0.00
18/12/2025,Thursday,Juntos farm shop,0.00,0,0.00
18/12/2025,Thursday,Tasting place,0.00,0,0.00
18/12/2025,Thursday,Distribution b2b,0.00,0,0.00
18/12/2025,Thursday,Activities,0.00,0,0.00
18/12/2025,Thursday,Juntos Products,0.00,0,0.00
19/12/2025,Friday,Juntos house,0.00,0,0.00
19/12/2025,Friday,Juntos boutique,0.00,0,0.00
19/12/2025,Friday,Picadeli,0.00,0,0.00
19/12/2025,Friday,Juntos farm shop,0.00,0,0.00
19/12/2025,Friday,Tasting place,0.00,0,0.00
19/12/2025,Friday,Distribution b2b,0.00,0,0.00
19/12/2025,Friday,Activities,0.00,0,0.00
19/12/2025,Friday,Juntos Products,0.00,0,0.00
20/12/2025,Saturday,Juntos house,0.00,0,0.00
20/12/2025,Saturday,Juntos boutique,0.00,0,0.00
20/12/2025,Saturday,Picadeli,0.00,0,0.00
20/12/2025,Saturday,Juntos farm shop,0.00,0,0.00
20/12/2025,Saturday,Tasting place,0.00,0,0.00
20/12/2025,Saturday,Distribution b2b,0.00,0,0.00
20/12/2025,Saturday,Activities,0.00,0,0.00
20/12/2025,Saturday,Juntos Products,0.00,0,0.00
21/12/2025,Sunday,Juntos house,0.00,0,0.00
21/12/2025,Sunday,Juntos boutique,0.00,0,0.00
21/12/2025,Sunday,Picadeli,0.00,0,0.00
21/12/2025,Sunday,Juntos farm shop,0.00,0,0.00
21/12/2025,Sunday,Tasting place,0.00,0,0.00
21/12/2025,Sunday,Distribution b2b,0.00,0,0.00
21/12/2025,Sunday,Activities,0.00,0,0.00
21/12/2025,Sunday,Juntos Products,0.00,0,0.00
22/12/2025,Monday,Juntos house,0.00,0,0.00
22/12/2025,Monday,Juntos boutique,0.00,0,0.00
22/12/2025,Monday,Picadeli,0.00,0,0.00
22/12/2025,Monday,Juntos farm shop,0.00,0,0.00
22/12/2025,Monday,Tasting place,0.00,0,0.00
22/12/2025,Monday,Distribution b2b,0.00,0,0.00
22/12/2025,Monday,Activities,0.00,0,0.00
22/12/2025,Monday,Juntos Products,0.00,0,0.00
23/12/2025,Tuesday,Juntos house,0.00,0,0.00
23/12/2025,Tuesday,Juntos boutique,0.00,0,0.00
23/12/2025,Tuesday,Picadeli,0.00,0,0.00
23/12/2025,Tuesday,Juntos farm shop,0.00,0,0.00
23/12/2025,Tuesday,Tasting place,0.00,0,0.00
23/12/2025,Tuesday,Distribution b2b,0.00,0,0.00
23/12/2025,Tuesday,Activities,0.00,0,0.00
23/12/2025,Tuesday,Juntos Products,0.00,0,0.00
24/12/2025,Wednesday,Juntos house,0.00,0,0.00
24/12/2025,Wednesday,Juntos boutique,0.00,0,0.00
24/12/2025,Wednesday,Picadeli,0.00,0,0.00
24/12/2025,Wednesday,Juntos farm shop,0.00,0,0.00
24/12/2025,Wednesday,Tasting place,0.00,0,0.00
24/12/2025,Wednesday,Distribution b2b,0.00,0,0.00
24/12/2025,Wednesday,Activities,0.00,0,0.00
24/12/2025,Wednesday,Juntos Products,0.00,0,0.00
25/12/2025,Thursday,Juntos house,0.00,0,0.00
25/12/2025,Thursday,Juntos boutique,0.00,0,0.00
25/12/2025,Thursday,Picadeli,0.00,0,0.00
25/12/2025,Thursday,Juntos farm shop,0.00,0,0.00
25/12/2025,Thursday,Tasting place,0.00,0,0.00
25/12/2025,Thursday,Distribution b2b,0.00,0,0.00
25/12/2025,Thursday,Activities,0.00,0,0.00
25/12/2025,Thursday,Juntos Products,0.00,0,0.00
26/12/2025,Friday,Juntos house,0.00,0,0.00
26/12/2025,Friday,Juntos boutique,0.00,0,0.00
26/12/2025,Friday,Picadeli,0.00,0,0.00
26/12/2025,Friday,Juntos farm shop,0.00,0,0.00
26/12/2025,Friday,Tasting place,0.00,0,0.00
26/12/2025,Friday,Distribution b2b,0.00,0,0.00
26/12/2025,Friday,Activities,0.00,0,0.00
26/12/2025,Friday,Juntos Products,0.00,0,0.00
27/12/2025,Saturday,Juntos house,0.00,0,0.00
27/12/2025,Saturday,Juntos boutique,0.00,0,0.00
27/12/2025,Saturday,Picadeli,0.00,0,0.00
27/12/2025,Saturday,Juntos farm shop,0.00,0,0.00
27/12/2025,Saturday,Tasting place,0.00,0,0.00
27/12/2025,Saturday,Distribution b2b,0.00,0,0.00
27/12/2025,Saturday,Activities,0.00,0,0.00
27/12/2025,Saturday,Juntos Products,0.00,0,0.00
28/12/2025,Sunday,Juntos house,0.00,0,0.00
28/12/2025,Sunday,Juntos boutique,0.00,0,0.00
28/12/2025,Sunday,Picadeli,0.00,0,0.00
28/12/2025,Sunday,Juntos farm shop,0.00,0,0.00
28/12/2025,Sunday,Tasting place,0.00,0,0.00
28/12/2025,Sunday,Distribution b2b,0.00,0,0.00
28/12/2025,Sunday,Activities,0.00,0,0.00
28/12/2025,Sunday,Juntos Products,0.00,0,0.00
29/12/2025,Monday,Juntos house,0.00,0,0.00
29/12/2025,Monday,Juntos boutique,0.00,0,0.00
29/12/2025,Monday,Picadeli,0.00,0,0.00
29/12/2025,Monday,Juntos farm shop,0.00,0,0.00
29/12/2025,Monday,Tasting place,0.00,0,0.00
29/12/2025,Monday,Distribution b2b,0.00,0,0.00
29/12/2025,Monday,Activities,0.00,0,0.00
29/12/2025,Monday,Juntos Products,0.00,0,0.00
30/12/2025,Tuesday,Juntos house,0.00,0,0.00
30/12/2025,Tuesday,Juntos boutique,0.00,0,0.00
30/12/2025,Tuesday,Picadeli,0.00,0,0.00
30/12/2025,Tuesday,Juntos farm shop,0.00,0,0.00
30/12/2025,Tuesday,Tasting place,0.00,0,0.00
30/12/2025,Tuesday,Distribution b2b,0.00,0,0.00
30/12/2025,Tuesday,Activities,0.00,0,0.00
30/12/2025,Tuesday,Juntos Products,0.00,0,0.00
31/12/2025,Wednesday,Juntos house,"1,000,000,000.00",0,0.00
31/12/2025,Wednesday,Juntos boutique,0.00,0,0.00
31/12/2025,Wednesday,Picadeli,0.00,0,0.00
31/12/2025,Wednesday,Juntos farm shop,0.00,0,0.00
31/12/2025,Wednesday,Tasting place,0.00,0,0.00
31/12/2025,Wednesday,Distribution b2b,0.00,0,0.00
31/12/2025,Wednesday,Activities,0.00,0,0.00
31/12/2025,Wednesday,Juntos Products,0.00,0,0.00
,,TOTAL,"1,004,090,896.85","97,639.00","10,283.71"
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,0.00
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
