,,,,,,,,,,,dia,BU,
SIN IVA,Año Fecha,Mes Fecha,Fecha,Serie,Área de Negocio,Centro de coste,Uds.,Importe,BU,,,,Total Día
,2025,12  Diciembre,12/9/2025,FT1G,Tiquet FT1G,,20.00,118.76 €,Tasting place,,,,
,2025,12  Diciembre,12/9/2025,FVA,ALBARANES DE VENTA,,174.70,470.16 €,Distribution b2b,,,,
,2025,12  Diciembre,12/9/2025,FS1T,Factura simplificada FS1T,,25.56,168.51 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/9/2025,CR1T,Factura simplificada CR1T,,271.93,869.72 €,Picadeli,,,,
,2025,12  Diciembre,12/10/2025,FT1F,Factura FT1F,,7.00,64.73 €,Tasting place,,,,
,2025,12  Diciembre,12/10/2025,FT1G,Tiquet FT1G,,72.00,514.65 €,Tasting place,,,,
,2025,12  Diciembre,12/10/2025,FS1T,Factura simplificada FS1T,,91.52,593.61 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/10/2025,FVA,ALBARANES DE VENTA,,168.00,544.80 €,Distribution b2b,,,,
,2025,12  Diciembre,12/10/2025,FVQ,FACTURA VENTA SERVICIOS,,12.00,"6,899.00 €",Distribution b2b,,,,
,2025,12  Diciembre,12/10/2025,CR1T,Factura simplificada CR1T,,454.79,"2,622.21 €",Picadeli,,,,
,2025,12  Diciembre,12/10/2025,JVF,FACTURAS DE VENTA,,1.00,19.64 €,Juntos Products,,,,
,2025,12  Diciembre,12/10/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,25.00,888.51 €,Juntos boutique,,,,
,2025,12  Diciembre,12/10/2025,AR3G,Tiquet AR3G,,99.50,"1,495.41 €",Juntos house,,,,
,2025,12  Diciembre,12/11/2025,CR1T,Factura simplificada CR1T,,474.90,"2,726.75 €",Picadeli,,,,
,2025,12  Diciembre,12/11/2025,FS1T,Factura simplificada FS1T,,35.01,311.80 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/11/2025,FT1G,Tiquet FT1G,,54.00,363.44 €,Tasting place,,,,
,2025,12  Diciembre,12/11/2025,FVA,ALBARANES DE VENTA,,213.60,549.75 €,Distribution b2b,,,,
,2025,12  Diciembre,12/11/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,4.00,152.07 €,Juntos boutique,,,,
,2025,12  Diciembre,12/11/2025,AR3G,Tiquet AR3G,,47.00,994.73 €,Juntos house,,,,
,2025,12  Diciembre,12/11/2025,FT1I,Invitaciones FT1I,,2.00,0.00 €,Tasting place,,,,
,2025,12  Diciembre,12/12/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,1.00,2.89 €,Juntos boutique,,,,
,2025,12  Diciembre,12/12/2025,FS1T,Factura simplificada FS1T,,61.36,447.67 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/12/2025,FT1G,Tiquet FT1G,,65.00,467.29 €,Tasting place,,,,
,2025,12  Diciembre,12/12/2025,FVA,ALBARANES DE VENTA,,163.80,747.79 €,Distribution b2b,,,,
,2025,12  Diciembre,12/12/2025,AR3G,Tiquet AR3G,,79.00,"1,257.23 €",Juntos house,,,,
,2025,12  Diciembre,12/12/2025,CR1T,Factura simplificada CR1T,,515.19,"2,964.22 €",Picadeli,,,,
,2025,12  Diciembre,12/13/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,2.00,33.47 €,Juntos boutique,,,,
,2025,12  Diciembre,12/13/2025,JVF,FACTURAS DE VENTA,,1.00,19.64 €,Juntos Products,,,,
,2025,12  Diciembre,12/13/2025,AR3G,Tiquet AR3G,,99.00,"1,336.18 €",Juntos house,,,,
,2025,12  Diciembre,12/13/2025,CR1T,Factura simplificada CR1T,,249.29,"1,759.52 €",Picadeli,,,,
,2025,12  Diciembre,12/13/2025,FS1T,Factura simplificada FS1T,,84.07,560.77 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/13/2025,FT1G,Tiquet FT1G,,209.00,"1,461.51 €",Tasting place,,,,
,2025,12  Diciembre,12/14/2025,AR3G,Tiquet AR3G,,202.50,"2,437.11 €",Juntos house,,,,
,2025,12  Diciembre,12/14/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,9.00,200.58 €,Juntos boutique,,,,
,2025,12  Diciembre,12/15/2025,CR1T,Factura simplificada CR1T,,565.09,"3,457.87 €",Picadeli,,,,
,2025,12  Diciembre,12/15/2025,FVA,ALBARANES DE VENTA,,151.60,336.23 €,Distribution b2b,,,,
,2025,12  Diciembre,12/15/2025,FS1T,Factura simplificada FS1T,,59.88,356.38 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/16/2025,CR1T,Factura simplificada CR1T,,556.40,"2,652.12 €",Picadeli,,,,
,2025,12  Diciembre,12/16/2025,FT1G,Tiquet FT1G,,73.00,565.44 €,Tasting place,,,,
,2025,12  Diciembre,12/16/2025,FVA,ALBARANES DE VENTA,,123.70,454.86 €,Distribution b2b,,,,
,2025,12  Diciembre,12/16/2025,JVF,FACTURAS DE VENTA,,1.00,24.55 €,Juntos Products,,,,
,2025,12  Diciembre,12/16/2025,FS1T,Factura simplificada FS1T,,121.80,"1,686.11 €",Juntos farm shop,,,,
,2025,12  Diciembre,12/17/2025,FVS,FACTURAS VENTA SIMPLIFICADAS,,1.00,16.36 €,Distribution b2b,,,,
,2025,12  Diciembre,12/17/2025,CR1T,Factura simplificada CR1T,,526.93,"2,716.07 €",Picadeli,,,,
,2025,12  Diciembre,12/17/2025,JVA,ALBARANES DE VENTA,,12.00,63.90 €,Juntos Products,,,,
,2025,12  Diciembre,12/17/2025,FVJ,FACTURA DE VENTA JUNTOS,,105.90,606.39 €,Distribution b2b,,,,
,2025,12  Diciembre,12/17/2025,JVF,FACTURAS DE VENTA,,6.00,133.27 €,Juntos Products,,,,
,2025,12  Diciembre,12/17/2025,FVA,ALBARANES DE VENTA,,181.55,555.29 €,Distribution b2b,,,,
,2025,12  Diciembre,12/17/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,2.00,190.08 €,Juntos boutique,,,,
,2025,12  Diciembre,12/17/2025,AR3G,Tiquet AR3G,,90.00,"1,036.27 €",Juntos house,,,,
,2025,12  Diciembre,12/17/2025,FS1T,Factura simplificada FS1T,,50.10,383.25 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/17/2025,FT1G,Tiquet FT1G,,79.00,531.09 €,Tasting place,,,,
,2025,12  Diciembre,12/18/2025,CR1T,Factura simplificada CR1T,,448.01,"2,788.85 €",Picadeli,,,,
,2025,12  Diciembre,12/18/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,1.00,26.45 €,Juntos boutique,,,,
,2025,12  Diciembre,12/18/2025,JVF,FACTURAS DE VENTA,,1.00,24.55 €,Juntos Products,,,,
,2025,12  Diciembre,12/18/2025,FS1T,Factura simplificada FS1T,,94.45,416.11 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/18/2025,JVS,FACTURAS DE VENTA SIMPLI,,11.00,306.04 €,Juntos Products,,,,
,2025,12  Diciembre,12/18/2025,FT1G,Tiquet FT1G,,91.00,502.25 €,Tasting place,,,,
,2025,12  Diciembre,12/18/2025,FVA,ALBARANES DE VENTA,,95.20,281.65 €,Distribution b2b,,,,
,2025,12  Diciembre,12/18/2025,AR3G,Tiquet AR3G,,77.00,"1,060.95 €",Juntos house,,,,
,2025,12  Diciembre,12/19/2025,FVA,ALBARANES DE VENTA,,139.40,507.03 €,Distribution b2b,,,,
,2025,12  Diciembre,12/19/2025,FS1T,Factura simplificada FS1T,,34.53,231.96 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/19/2025,CR1T,Factura simplificada CR1T,,424.48,"2,442.93 €",Picadeli,,,,
,2025,12  Diciembre,12/19/2025,FS1F,Factura de venta FS1F,,11.94,44.43 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/19/2025,AR3G,Tiquet AR3G,,90.00,"1,479.09 €",Juntos house,,,,
,2025,12  Diciembre,12/19/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,9.00,339.04 €,Juntos boutique,,,,
,2025,12  Diciembre,12/19/2025,FT1X,Abono tiquet FT1X,,-1.00,-4.09 €,Tasting place,,,,
,2025,12  Diciembre,12/19/2025,FT1G,Tiquet FT1G,,30.00,174.62 €,Tasting place,,,,
,2025,12  Diciembre,12/20/2025,JVS,FACTURAS DE VENTA SIMPLI,,14.00,424.46 €,Juntos Products,,,,
,2025,12  Diciembre,12/20/2025,AR3G,Tiquet AR3G,,112.50,"1,572.09 €",Juntos house,,,,
,2025,12  Diciembre,12/20/2025,JVF,FACTURAS DE VENTA,,2.00,49.09 €,Juntos Products,,,,
,2025,12  Diciembre,12/20/2025,FS1T,Factura simplificada FS1T,,56.47,324.42 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/20/2025,FT1G,Tiquet FT1G,,109.00,767.13 €,Tasting place,,,,
,2025,12  Diciembre,12/20/2025,CR1T,Factura simplificada CR1T,,260.82,"1,757.62 €",Picadeli,,,,
,2025,12  Diciembre,12/21/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,4.00,59.42 €,Juntos boutique,,,,
,2025,12  Diciembre,12/21/2025,AR3G,Tiquet AR3G,,85.50,"1,352.91 €",Juntos house,,,,
,2025,12  Diciembre,12/22/2025,FT1G,Tiquet FT1G,,2.00,56.36 €,Tasting place,,,,
,2025,12  Diciembre,12/22/2025,CR1T,Factura simplificada CR1T,,368.86,"2,304.16 €",Picadeli,,,,
,2025,12  Diciembre,12/22/2025,FVA,ALBARANES DE VENTA,,303.70,"1,008.59 €",Distribution b2b,,,,
,2025,12  Diciembre,12/22/2025,AR3G,Tiquet AR3G,,101.00,"1,404.18 €",Juntos house,,,,
,2025,12  Diciembre,12/22/2025,FS1T,Factura simplificada FS1T,,202.90,"1,053.61 €",Juntos farm shop,,,,
,2025,12  Diciembre,12/22/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,17.00,608.68 €,Juntos boutique,,,,
,2025,12  Diciembre,12/22/2025,FVS,FACTURAS VENTA SIMPLIFICADAS,,1.00,7.27 €,Distribution b2b,,,,
,2025,12  Diciembre,12/23/2025,FT1G,Tiquet FT1G,,66.00,540.35 €,Tasting place,,,,
,2025,12  Diciembre,12/23/2025,CR1T,Factura simplificada CR1T,,349.52,"2,072.88 €",Picadeli,,,,
,2025,12  Diciembre,12/23/2025,FVA,ALBARANES DE VENTA,,173.05,577.44 €,Distribution b2b,,,,
,2025,12  Diciembre,12/23/2025,JVF,FACTURAS DE VENTA,,2.00,49.09 €,Juntos Products,,,,
,2025,12  Diciembre,12/23/2025,FS1T,Factura simplificada FS1T,,154.15,863.16 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/23/2025,FVJ,FACTURA DE VENTA JUNTOS,,12.00,"1,560.00 €",Distribution b2b,,,,
,2025,12  Diciembre,12/23/2025,AR3G,Tiquet AR3G,,15.00,226.18 €,Juntos house,,,,
,2025,12  Diciembre,12/23/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,1.00,3.31 €,Juntos boutique,,,,
,2025,12  Diciembre,12/23/2025,FVS,FACTURAS VENTA SIMPLIFICADAS,,1.00,19.83 €,Distribution b2b,,,,
,2025,12  Diciembre,12/24/2025,FVA,ALBARANES DE VENTA,,93.90,345.32 €,Distribution b2b,,,,
,2025,12  Diciembre,12/24/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,21.00,672.32 €,Juntos boutique,,,,
,2025,12  Diciembre,12/24/2025,AR3G,Tiquet AR3G,,249.00,"3,328.50 €",Juntos house,,,,
,2025,12  Diciembre,12/24/2025,FT1G,Tiquet FT1G,,58.00,387.13 €,Tasting place,,,,
,2025,12  Diciembre,12/24/2025,JVF,FACTURAS DE VENTA,,3.00,64.21 €,Juntos Products,,,,
,2025,12  Diciembre,12/24/2025,JVS,FACTURAS DE VENTA SIMPLI,,2.00,67.31 €,Juntos Products,,,,
,2025,12  Diciembre,12/24/2025,FS1T,Factura simplificada FS1T,,81.37,445.02 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/24/2025,CR1T,Factura simplificada CR1T,,342.52,"1,880.22 €",Picadeli,,,,
,2025,12  Diciembre,12/25/2025,AR3F,Factura AR3F,,57.00,725.45 €,Juntos house,,,,
,2025,12  Diciembre,12/25/2025,AR3X,Abono tiquet AR3X,,-57.00,-725.45 €,Juntos house,,,,
,2025,12  Diciembre,12/25/2025,AR3G,Tiquet AR3G,,752.50,"12,031.00 €",Juntos house,,,,
,2025,12  Diciembre,12/25/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,22.00,864.04 €,Juntos boutique,,,,
,2025,12  Diciembre,12/26/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,14.00,860.08 €,Juntos boutique,,,,
,2025,12  Diciembre,12/26/2025,AR3G,Tiquet AR3G,,464.50,"6,686.62 €",Juntos house,,,,
,2025,12  Diciembre,12/26/2025,FS1T,Factura simplificada FS1T,,70.96,330.16 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/26/2025,FT1G,Tiquet FT1G,,146.00,662.76 €,Tasting place,,,,
,2025,12  Diciembre,12/26/2025,FVA,ALBARANES DE VENTA,,47.30,248.07 €,Distribution b2b,,,,
,2025,12  Diciembre,12/27/2025,FS1T,Factura simplificada FS1T,,115.89,717.99 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/27/2025,FT1G,Tiquet FT1G,,155.00,"1,182.07 €",Tasting place,,,,
,2025,12  Diciembre,12/28/2025,JVF,FACTURAS DE VENTA,,2.00,46.03 €,Juntos Products,,,,
,2025,12  Diciembre,12/28/2025,AR3G,Tiquet AR3G,,519.00,"7,337.36 €",Juntos house,,,,
,2025,12  Diciembre,12/28/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,20.00,606.66 €,Juntos boutique,,,,
,2025,12  Diciembre,12/29/2025,FVA,ALBARANES DE VENTA,,244.90,916.41 €,Distribution b2b,,,,
,2025,12  Diciembre,12/29/2025,AR3G,Tiquet AR3G,,423.00,"7,404.55 €",Juntos house,,,,
,2025,12  Diciembre,12/29/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,16.00,492.57 €,Juntos boutique,,,,
,2025,12  Diciembre,12/29/2025,CR1T,Factura simplificada CR1T,,446.04,"2,902.43 €",Picadeli,,,,
,2025,12  Diciembre,12/29/2025,FS1T,Factura simplificada FS1T,,99.19,568.57 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/29/2025,JVS,FACTURAS DE VENTA SIMPLI,,1.00,33.65 €,Juntos Products,,,,
,2025,12  Diciembre,12/30/2025,JVF,FACTURAS DE VENTA,,2.00,44.38 €,Juntos Products,,,,
,2025,12  Diciembre,12/30/2025,FT1G,Tiquet FT1G,,220.00,"1,821.98 €",Tasting place,,,,
,2025,12  Diciembre,12/30/2025,FVA,ALBARANES DE VENTA,,240.40,834.79 €,Distribution b2b,,,,
,2025,12  Diciembre,12/30/2025,CR1T,Factura simplificada CR1T,,458.76,"2,760.50 €",Picadeli,,,,
,2025,12  Diciembre,12/30/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,8.00,316.04 €,Juntos boutique,,,,
,2025,12  Diciembre,12/30/2025,AR3G,Tiquet AR3G,,549.50,"8,403.64 €",Juntos house,,,,
,2025,12  Diciembre,12/30/2025,FT1I,Invitaciones FT1I,,9.00,0.00 €,Tasting place,,,,
,2025,12  Diciembre,12/30/2025,FS1T,Factura simplificada FS1T,,80.91,410.36 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/31/2025,FT1G,Tiquet FT1G,,98.00,722.45 €,Tasting place,,,,
,2025,12  Diciembre,12/31/2025,AR3I,Invitaciones AR3I,,5.00,0.00 €,Juntos house,,,,
,2025,12  Diciembre,12/31/2025,FVM,FACTURAS DE VENTA MERCADOS,,18.00,343.69 €,Distribution b2b,,,,
,2025,12  Diciembre,12/31/2025,AVT,FACTURAS DE VENTA ANTICIPOS,,1.00,"10,145.45 €",Juntos house,,,,
,2025,12  Diciembre,12/31/2025,FVQ,FACTURA VENTA SERVICIOS,,145.50,"4,311.31 €",Distribution b2b,,,,
,2025,12  Diciembre,12/31/2025,CR1T,Factura simplificada CR1T,,433.52,"3,718.08 €",Picadeli,,,,
,2025,12  Diciembre,12/31/2025,AR3G,Tiquet AR3G,,411.50,"5,852.82 €",Juntos house,,,,
,2025,12  Diciembre,12/31/2025,AVB,FACTURAS DE VENTA BOUTIQUE,,8.00,396.69 €,Juntos boutique,,,,
,2025,12  Diciembre,12/31/2025,FVT,FACTURAS VENTA TASTING,,51.94,333.04 €,Distribution b2b,,,,
,2025,12  Diciembre,12/31/2025,FVR,FACTURAS RECTIFICATIVAS VENTA,,-51.94,-333.04 €,Distribution b2b,,,,
,2025,12  Diciembre,12/31/2025,JVF,FACTURAS DE VENTA,,2.00,49.09 €,Juntos Products,,,,
,2025,12  Diciembre,12/31/2025,CVF,FACTURAS DE VENTA,,49.47,626.09 €,Picadeli,,,,
,2025,12  Diciembre,12/31/2025,JVS,FACTURAS DE VENTA SIMPLI,,5.00,164.32 €,Juntos Products,,,,
,2025,12  Diciembre,12/31/2025,AVF,FACTURAS DE VENTA,,7.00,771.15 €,Juntos house,,,,
,2025,12  Diciembre,12/31/2025,FS1T,Factura simplificada FS1T,,148.34,822.04 €,Juntos farm shop,,,,
,2025,12  Diciembre,12/31/2025,FVJ,FACTURA DE VENTA JUNTOS,,18.00,981.71 €,Distribution b2b,,,,
,2025,12  Diciembre,12/31/2025,CVR,FACTURAS DE ABONO DE VENTA,,-49.47,-626.09 €,Picadeli,,,,
,2025,12  Diciembre,12/31/2025,FVA,ALBARANES DE VENTA,,131.50,613.01 €,Distribution b2b,,,,
,2025,12  Diciembre,12/31/2025,FVE,FACTURAS DE VENTA EVENTOS,,78.50,"7,845.57 €",Tasting place,,,,
,2026,01  Enero,1/1/2026,AR3G,Tiquet AR3G,,410.00,"6,400.02 €",Juntos house,,,,
,2026,01  Enero,1/1/2026,AVB,FACTURAS DE VENTA BOUTIQUE,,30.00,"1,136.76 €",Juntos boutique,,,,
,2026,01  Enero,1/2/2026,AR3G,Tiquet AR3G,,575.00,"8,090.64 €",Juntos house,,,,
,2026,01  Enero,1/2/2026,FS1T,Factura simplificada FS1T,,97.38,539.93 €,Juntos farm shop,,,,
,2026,01  Enero,1/2/2026,JVF,FACTURAS DE VENTA,,1.00,24.55 €,Juntos Products,,,,
,2026,01  Enero,1/2/2026,AVB,FACTURAS DE VENTA BOUTIQUE,,12.00,540.16 €,Juntos boutique,,,,
,2026,01  Enero,1/2/2026,CR1T,Factura simplificada CR1T,,425.78,"2,294.57 €",Picadeli,,,,
,2026,01  Enero,1/2/2026,FVA,ALBARANES DE VENTA,,171.50,792.29 €,Distribution b2b,,,,
,2026,01  Enero,1/2/2026,FT1G,Tiquet FT1G,,156.00,"1,300.89 €",Tasting place,,,,
,2026,01  Enero,1/3/2026,AVB,FACTURAS DE VENTA BOUTIQUE,,17.00,704.14 €,Juntos boutique,,,,
,2026,01  Enero,1/3/2026,FT1G,Tiquet FT1G,,393.00,"2,893.67 €",Tasting place,,,,
,2026,01  Enero,1/3/2026,CR1T,Factura simplificada CR1T,,299.13,"1,803.36 €",Picadeli,,,,
,2026,01  Enero,1/3/2026,FS1T,Factura simplificada FS1T,,183.65,"1,011.12 €",Juntos farm shop,,,,
,2026,01  Enero,1/3/2026,AR3G,Tiquet AR3G,,523.50,"9,251.36 €",Juntos house,,,,
,2026,01  Enero,1/3/2026,AVF,FACTURAS DE VENTA,,16.00,954.55 €,Juntos house,,,,
,2026,01  Enero,1/4/2026,AVB,FACTURAS DE VENTA BOUTIQUE,,6.00,126.44 €,Juntos boutique,,,,
,2026,01  Enero,1/4/2026,AR3G,Tiquet AR3G,,315.50,"5,084.82 €",Juntos house,,,,
,2026,01  Enero,1/5/2026,FVA,ALBARANES DE VENTA,,309.40,"1,215.19 €",Distribution b2b,,,,
,2026,01  Enero,1/5/2026,FS1T,Factura simplificada FS1T,,58.98,339.79 €,Juntos farm shop,,,,
,2026,01  Enero,1/5/2026,AVB,FACTURAS DE VENTA BOUTIQUE,,7.00,280.17 €,Juntos boutique,,,,
,2026,01  Enero,1/5/2026,CR1T,Factura simplificada CR1T,,397.05,"2,647.28 €",Picadeli,,,,
,2026,01  Enero,1/5/2026,AR3G,Tiquet AR3G,,176.00,"3,143.55 €",Juntos house,,,,
,2026,01  Enero,1/6/2026,AR3G,Tiquet AR3G,,234.00,"3,124.82 €",Juntos house,,,,
,2026,01  Enero,1/6/2026,AVB,FACTURAS DE VENTA BOUTIQUE,,8.00,314.22 €,Juntos boutique,,,,
,2026,01  Enero,1/7/2026,FVA,ALBARANES DE VENTA,,119.75,346.95 €,Distribution b2b,,,,
,2026,01  Enero,1/7/2026,FVJ,FACTURA DE VENTA JUNTOS,,10.00,600.00 €,Distribution b2b,,,,
,2026,01  Enero,1/7/2026,FS1T,Factura simplificada FS1T,,67.62,325.45 €,Juntos farm shop,,,,
,2026,01  Enero,1/7/2026,CR1T,Factura simplificada CR1T,,498.00,"3,093.66 €",Picadeli,,,,
,2026,01  Enero,1/7/2026,FT1G,Tiquet FT1G,,54.00,379.80 €,Tasting place,,,,
,2026,01  Enero,1/7/2026,JVF,FACTURAS DE VENTA,,1.00,19.83 €,Juntos Products,,,,
,2026,01  Enero,1/8/2026,JVF,FACTURAS DE VENTA,,2.00,49.09 €,Juntos Products,,,,
,2026,01  Enero,1/8/2026,FT1I,Invitaciones FT1I,,7.00,0.00 €,Tasting place,,,,
,2026,01  Enero,1/8/2026,FT1G,Tiquet FT1G,,94.00,567.49 €,Tasting place,,,,
,2026,01  Enero,1/8/2026,FS1T,Factura simplificada FS1T,,102.34,644.58 €,Juntos farm shop,,,,
,2026,01  Enero,1/8/2026,FVA,ALBARANES DE VENTA,,112.20,231.05 €,Distribution b2b,,,,
,2026,01  Enero,1/8/2026,CR1T,Factura simplificada CR1T,,471.37,"2,909.62 €",Picadeli,,,,
,2026,01  Enero,1/9/2026,JVF,FACTURAS DE VENTA,,1.00,24.55 €,Juntos Products,,,,
,2026,01  Enero,1/9/2026,CR1T,Factura simplificada CR1T,,488.64,"2,833.48 €",Picadeli,,,,
,2026,01  Enero,1/9/2026,FT1I,Invitaciones FT1I,,3.00,0.00 €,Tasting place,,,,
,2026,01  Enero,1/9/2026,CR1F,Factura de venta CR1F,,9.00,30.86 €,Picadeli,,,,
,2026,01  Enero,1/9/2026,FS1F,Factura de venta FS1F,,8.78,33.13 €,Juntos farm shop,,,,
,2026,01  Enero,1/9/2026,FT1G,Tiquet FT1G,,104.00,671.76 €,Tasting place,,,,
,2026,01  Enero,1/9/2026,FVA,ALBARANES DE VENTA,,134.20,423.96 €,Distribution b2b,,,,
,2026,01  Enero,1/9/2026,FS1T,Factura simplificada FS1T,,89.55,533.36 €,Juntos farm shop,,,,
,2026,01  Enero,1/10/2026,FT1G,Tiquet FT1G,,350.00,"2,762.36 €",Tasting place,,,,
,2026,01  Enero,1/10/2026,FT1X,Abono tiquet FT1X,,-2.00,-8.64 €,Tasting place,,,,
,2026,01  Enero,1/10/2026,JVF,FACTURAS DE VENTA,,1.00,24.55 €,Juntos Products,,,,
,2026,01  Enero,1/10/2026,CR1T,Factura simplificada CR1T,,279.28,"1,782.90 €",Picadeli,,,,
,2026,01  Enero,1/10/2026,FS1T,Factura simplificada FS1T,,146.28,720.19 €,Juntos farm shop,,,,
,2026,01  Enero,1/12/2026,FVA,ALBARANES DE VENTA,,192.25,718.09 €,Distribution b2b,,,,
,2026,01  Enero,1/12/2026,FS1T,Factura simplificada FS1T,,92.47,387.75 €,Juntos farm shop,,,,
,2026,01  Enero,1/12/2026,CR1T,Factura simplificada CR1T,,531.29,"2,953.43 €",Picadeli,,,,
,2026,01  Enero,1/13/2026,FVA,ALBARANES DE VENTA,,179.40,485.45 €,Distribution b2b,,,,
,2026,01  Enero,1/13/2026,JVS,FACTURAS DE VENTA SIMPLI,,2.00,67.31 €,Juntos Products,,,,
,2026,01  Enero,1/13/2026,FT1G,Tiquet FT1G,,113.00,909.16 €,Tasting place,,,,
,2026,01  Enero,1/13/2026,FS1T,Factura simplificada FS1T,,50.36,333.12 €,Juntos farm shop,,,,
,2026,01  Enero,1/13/2026,CR1T,Factura simplificada CR1T,,466.55,"2,496.43 €",Picadeli,,,,
,2026,01  Enero,1/14/2026,JVF,FACTURAS DE VENTA,,3.00,70.58 €,Juntos Products,,,,
,2026,01  Enero,1/14/2026,FT1G,Tiquet FT1G,,80.00,640.51 €,Tasting place,,,,
,2026,01  Enero,1/14/2026,JVA,ALBARANES DE VENTA,,21.00,314.18 €,Juntos Products,,,,
,2026,01  Enero,1/14/2026,FVA,ALBARANES DE VENTA,,90.90,329.70 €,Distribution b2b,,,,
,2026,01  Enero,1/14/2026,CR1T,Factura simplificada CR1T,,543.52,"2,661.77 €",Picadeli,,,,
,2026,01  Enero,1/14/2026,FS1T,Factura simplificada FS1T,,114.52,541.03 €,Juntos farm shop,,,,
,2026,01  Enero,1/15/2026,FT1I,Invitaciones FT1I,,3.00,0.00 €,Tasting place,,,,
,2026,01  Enero,1/15/2026,FT1G,Tiquet FT1G,,98.00,652.95 €,Tasting place,,,,
,2026,01  Enero,1/15/2026,FVA,ALBARANES DE VENTA,,127.95,419.25 €,Distribution b2b,,,,
,2026,01  Enero,1/15/2026,CR1T,Factura simplificada CR1T,,421.36,"2,297.70 €",Picadeli,,,,
,2026,01  Enero,1/15/2026,FS1T,Factura simplificada FS1T,,44.13,244.76 €,Juntos farm shop,,,,
,2026,01  Enero,1/16/2026,FS1T,Factura simplificada FS1T,,52.13,286.41 €,Juntos farm shop,,,,
,2026,01  Enero,1/16/2026,CR1T,Factura simplificada CR1T,,560.02,"3,173.77 €",Picadeli,,,,
,2026,01  Enero,1/16/2026,FT1G,Tiquet FT1G,,64.00,390.35 €,Tasting place,,,,
,2026,01  Enero,1/16/2026,JVF,FACTURAS DE VENTA,,1.00,17.19 €,Juntos Products,,,,
,2026,01  Enero,1/16/2026,A,CAN CIRES,,0.40,1.12 €,Juntos house,,,,
,2026,01  Enero,1/16/2026,FVA,ALBARANES DE VENTA,,116.00,359.71 €,Distribution b2b,,,,
,2026,01  Enero,1/17/2026,FT1G,Tiquet FT1G,,5.00,25.91 €,Tasting place,,,,
,2026,01  Enero,1/17/2026,FS1T,Factura simplificada FS1T,,47.73,257.95 €,Juntos farm shop,,,,
,2026,01  Enero,1/17/2026,CR1T,Factura simplificada CR1T,,301.92,"1,712.04 €",Picadeli,,,,
,2026,01  Enero,1/19/2026,FVA,ALBARANES DE VENTA,,107.90,384.13 €,Distribution b2b,,,,
,2026,01  Enero,1/19/2026,CR1F,Factura de venta CR1F,,4.00,6.40 €,Picadeli,,,,
,2026,01  Enero,1/19/2026,CR1T,Factura simplificada CR1T,,404.31,"2,218.22 €",Picadeli,,,,
,2026,01  Enero,1/19/2026,FS1T,Factura simplificada FS1T,,62.93,264.96 €,Juntos farm shop,,,,
,2026,01  Enero,1/20/2026,FS1T,Factura simplificada FS1T,,60.94,454.81 €,Juntos farm shop,,,,
,2026,01  Enero,1/20/2026,JVA,ALBARANES DE VENTA,,114.00,378.39 €,Juntos Products,,,,
,2026,01  Enero,1/20/2026,FVA,ALBARANES DE VENTA,,127.90,356.09 €,Distribution b2b,,,,
,2026,01  Enero,1/20/2026,FT1G,Tiquet FT1G,,54.00,331.29 €,Tasting place,,,,
,2026,01  Enero,1/20/2026,CR1T,Factura simplificada CR1T,,411.23,"2,267.66 €",Picadeli,,,,
,2026,01  Enero,1/21/2026,FS1T,Factura simplificada FS1T,,69.91,470.46 €,Juntos farm shop,,,,
,2026,01  Enero,1/21/2026,FT1I,Invitaciones FT1I,,2.00,0.00 €,Tasting place,,,,
